carId,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Common,Crossover,Exotic,Factory Tuner,Hatchback,High-Performance,Hybrid,Luxury,Performance,City Preference,Highway Preference,Vehicle_Title_Partial
741,Lamborghini,Gallardo,2013,gasoline,550,10,MANUAL,RWD,2,Compact,Convertible,20,12,1158,209500,False,False,True,False,False,True,False,False,False,False,True,2013 Lamborghini Gallardo Convertible
742,Lamborghini,Gallardo,2014,gasoline,550,10,AUTOMATED_MANUAL,RWD,2,Compact,Convertible,20,12,1158,209500,False,False,True,False,False,True,False,False,False,False,True,2014 Lamborghini Gallardo Convertible
743,Lamborghini,Gallardo,2014,gasoline,550,10,AUTOMATED_MANUAL,RWD,2,Compact,Coupe,20,14,1158,191900,False,False,True,False,False,True,False,False,False,False,True,2014 Lamborghini Gallardo Coupe
744,Lamborghini,Gallardo,2014,gasoline,570,10,MANUAL,AWD,2,Compact,Convertible,20,13,1158,251600,False,False,True,True,False,True,False,False,False,False,True,2014 Lamborghini Gallardo Convertible
745,Hyundai,Genesis Coupe,2014,gasoline,348,6,MANUAL,RWD,2,Midsize,Coupe,24,16,1439,29350,False,False,False,False,False,True,False,False,False,False,True,2014 Hyundai Genesis Coupe Coupe
746,Hyundai,Genesis Coupe,2015,gasoline,348,6,AUTOMATIC,RWD,2,Midsize,Coupe,25,16,1439,27950,False,False,False,False,False,True,False,False,False,False,True,2015 Hyundai Genesis Coupe Coupe
747,Hyundai,Genesis Coupe,2016,gasoline,348,6,MANUAL,RWD,2,Midsize,Coupe,24,17,1439,26950,False,False,False,False,False,True,False,False,False,False,True,2016 Hyundai Genesis Coupe Coupe
748,Hyundai,Genesis,2014,gasoline,333,6,AUTOMATIC,RWD,4,Large,Sedan,27,18,1439,35200,False,False,False,False,False,False,False,True,False,False,True,2014 Hyundai Genesis Sedan
749,Hyundai,Genesis,2015,gasoline,420,8,AUTOMATIC,RWD,4,Large,Sedan,23,15,1439,51500,False,False,False,False,False,True,False,True,False,False,True,2015 Hyundai Genesis Sedan
750,Hyundai,Genesis,2016,gasoline,311,6,AUTOMATIC,AWD,4,Large,Sedan,25,16,1439,41250,False,False,False,False,False,False,False,True,True,False,True,2016 Hyundai Genesis Sedan
751,Maserati,Ghibli,2015,gasoline,404,6,AUTOMATIC,AWD,4,Midsize,Sedan,25,15,238,77900,False,False,True,False,False,True,False,True,False,False,True,2015 Maserati Ghibli Sedan
752,Maserati,Ghibli,2016,gasoline,404,6,AUTOMATIC,RWD,4,Midsize,Sedan,24,16,238,76050,False,False,True,False,False,True,False,True,False,False,True,2016 Maserati Ghibli Sedan
753,Maserati,Ghibli,2017,gasoline,404,6,AUTOMATIC,RWD,4,Midsize,Sedan,24,16,238,77200,False,False,True,False,False,True,False,True,False,False,True,2017 Maserati Ghibli Sedan
754,Rolls-Royce,Ghost Series II,2015,gasoline,563,12,AUTOMATIC,RWD,4,Large,Sedan,21,13,86,286750,False,False,True,False,False,False,False,True,True,False,True,2015 Rolls-Royce Ghost Series II Sedan
755,Rolls-Royce,Ghost Series II,2016,gasoline,563,12,AUTOMATIC,RWD,4,Large,Sedan,21,13,86,295850,False,False,True,False,False,False,False,True,True,False,True,2016 Rolls-Royce Ghost Series II Sedan
756,Rolls-Royce,Ghost,2012,gasoline,563,12,AUTOMATIC,RWD,4,Large,Sedan,20,13,86,250000,False,False,True,False,False,False,False,True,True,False,True,2012 Rolls-Royce Ghost Sedan
757,Rolls-Royce,Ghost,2013,gasoline,563,12,AUTOMATIC,RWD,4,Large,Sedan,21,13,86,296000,False,False,True,False,False,False,False,True,True,False,True,2013 Rolls-Royce Ghost Sedan
758,Rolls-Royce,Ghost,2014,gasoline,563,12,AUTOMATIC,RWD,4,Large,Sedan,21,13,86,263200,False,False,True,False,False,False,False,True,True,False,True,2014 Rolls-Royce Ghost Sedan
759,Mercedes-Benz,GL-Class,2014,diesel,240,6,AUTOMATIC,AWD,4,Large,SUV,26,19,617,63000,False,True,False,False,False,False,False,True,False,False,True,2014 Mercedes-Benz GL-Class SUV
760,Mercedes-Benz,GL-Class,2014,gasoline,362,8,AUTOMATIC,AWD,4,Large,SUV,19,14,617,64550,False,True,False,False,False,False,False,True,False,False,True,2014 Mercedes-Benz GL-Class SUV
761,Mercedes-Benz,GL-Class,2015,gasoline,550,8,AUTOMATIC,AWD,4,Large,SUV,17,13,617,119450,False,True,False,True,False,True,False,True,False,False,True,2015 Mercedes-Benz GL-Class SUV
762,Mercedes-Benz,GL-Class,2015,diesel,240,6,AUTOMATIC,AWD,4,Large,SUV,26,19,617,63600,False,True,False,False,False,False,False,True,False,False,True,2015 Mercedes-Benz GL-Class SUV
763,Mercedes-Benz,GL-Class,2016,gasoline,429,8,AUTOMATIC,AWD,4,Large,SUV,18,13,617,89950,False,True,False,False,False,False,False,True,True,False,True,2016 Mercedes-Benz GL-Class SUV
764,Mercedes-Benz,GL-Class,2016,diesel,240,6,AUTOMATIC,AWD,4,Large,SUV,26,19,617,63600,False,True,False,False,False,False,False,True,False,False,True,2016 Mercedes-Benz GL-Class SUV
765,Mercedes-Benz,GLA-Class,2015,gasoline,208,4,AUTOMATED_MANUAL,FWD,4,Compact,SUV,35,25,617,31300,False,True,False,False,False,False,False,True,False,True,False,2015 Mercedes-Benz GLA-Class SUV
766,Mercedes-Benz,GLA-Class,2016,gasoline,375,4,AUTOMATED_MANUAL,AWD,4,Compact,SUV,29,22,617,49580,False,True,False,True,False,True,False,True,False,True,False,2016 Mercedes-Benz GLA-Class SUV
767,Mercedes-Benz,GLA-Class,2017,gasoline,375,4,AUTOMATIC,AWD,4,Compact,SUV,28,22,617,49900,False,True,False,True,False,True,False,True,False,True,False,2017 Mercedes-Benz GLA-Class SUV
768,Mercedes-Benz,GLC-Class,2016,gasoline,241,4,AUTOMATIC,RWD,4,Midsize,SUV,28,22,617,38950,False,True,False,False,False,False,False,True,False,True,False,2016 Mercedes-Benz GLC-Class SUV
769,Mercedes-Benz,GLC-Class,2017,gasoline,241,4,AUTOMATIC,RWD,4,Midsize,SUV,28,22,617,39150,False,True,False,False,False,False,False,True,False,True,False,2017 Mercedes-Benz GLC-Class SUV
770,Mercedes-Benz,GLE-Class Coupe,2016,gasoline,362,6,AUTOMATIC,AWD,4,Midsize,SUV,23,17,617,65100,False,True,False,False,False,False,False,True,True,False,True,2016 Mercedes-Benz GLE-Class Coupe SUV
771,Mercedes-Benz,GLE-Class Coupe,2017,gasoline,362,6,AUTOMATIC,AWD,4,Midsize,SUV,23,17,617,69650,False,True,False,True,False,False,False,True,True,False,True,2017 Mercedes-Benz GLE-Class Coupe SUV
772,Mercedes-Benz,GLE-Class,2016,gasoline,329,6,AUTOMATIC,AWD,4,Midsize,SUV,22,18,617,64600,False,True,False,False,False,False,False,True,True,False,True,2016 Mercedes-Benz GLE-Class SUV
773,Mercedes-Benz,GLE-Class,2016,diesel,201,4,AUTOMATIC,AWD,4,Midsize,SUV,29,22,617,52500,False,True,False,False,False,False,False,True,False,True,False,2016 Mercedes-Benz GLE-Class SUV
774,Mercedes-Benz,GLE-Class,2017,gasoline,577,8,AUTOMATIC,AWD,4,Midsize,SUV,17,13,617,108840,False,True,False,True,False,True,False,True,False,False,True,2017 Mercedes-Benz GLE-Class SUV
775,Volkswagen,GLI,2012,gasoline,200,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,32,24,873,26895,False,False,False,False,False,False,False,False,True,True,False,2012 Volkswagen GLI Sedan
776,Mercedes-Benz,GLK-Class,2013,gasoline,302,6,AUTOMATIC,RWD,4,Midsize,SUV,25,19,617,37090,False,True,False,False,False,False,False,True,True,False,True,2013 Mercedes-Benz GLK-Class SUV
777,Mercedes-Benz,GLK-Class,2013,diesel,200,4,AUTOMATIC,AWD,4,Midsize,SUV,33,24,617,38590,False,True,False,False,False,False,False,True,False,True,False,2013 Mercedes-Benz GLK-Class SUV
778,Mercedes-Benz,GLK-Class,2014,diesel,200,4,AUTOMATIC,AWD,4,Midsize,SUV,33,24,617,38980,False,True,False,False,False,False,False,True,False,True,False,2014 Mercedes-Benz GLK-Class SUV
779,Mercedes-Benz,GLK-Class,2014,gasoline,302,6,AUTOMATIC,AWD,4,Midsize,SUV,24,19,617,39480,False,True,False,False,False,False,False,True,False,False,True,2014 Mercedes-Benz GLK-Class SUV
780,Mercedes-Benz,GLK-Class,2015,gasoline,302,6,AUTOMATIC,RWD,4,Midsize,SUV,25,19,617,37900,False,True,False,False,False,False,False,True,True,False,True,2015 Mercedes-Benz GLK-Class SUV
781,Mercedes-Benz,GLK-Class,2015,diesel,200,4,AUTOMATIC,AWD,4,Midsize,SUV,33,24,617,39400,False,True,False,False,False,False,False,True,False,True,False,2015 Mercedes-Benz GLK-Class SUV
782,Mercedes-Benz,GLS-Class,2017,gasoline,577,8,AUTOMATIC,AWD,4,Large,SUV,17,13,617,124100,False,True,False,True,False,True,False,True,False,False,True,2017 Mercedes-Benz GLS-Class SUV
783,Volkswagen,Golf Alltrack,2017,gasoline,170,4,AUTOMATED_MANUAL,AWD,4,Compact,Wagon,30,22,873,26950,False,True,False,False,False,False,False,False,False,True,False,2017 Volkswagen Golf Alltrack Wagon
784,Volkswagen,Golf GTI,2015,gasoline,220,4,MANUAL,FWD,2,Compact,Hatchback,34,25,873,29280,False,False,False,False,True,False,False,False,True,True,False,2015 Volkswagen Golf GTI Hatchback
785,Volkswagen,Golf GTI,2016,gasoline,220,4,AUTOMATED_MANUAL,FWD,2,Compact,Hatchback,33,25,873,30620,False,False,False,False,True,False,False,False,True,True,False,2016 Volkswagen Golf GTI Hatchback
786,Volkswagen,Golf GTI,2016,gasoline,210,4,MANUAL,FWD,4,Compact,Hatchback,34,25,873,25595,False,False,False,False,True,False,False,False,True,True,False,2016 Volkswagen Golf GTI Hatchback
787,Volkswagen,Golf GTI,2017,gasoline,220,4,AUTOMATED_MANUAL,FWD,4,Compact,Hatchback,32,24,873,35195,False,False,False,False,True,False,False,False,True,True,False,2017 Volkswagen Golf GTI Hatchback
788,Volkswagen,Golf GTI,2017,gasoline,210,4,MANUAL,FWD,4,Compact,Hatchback,34,24,873,25595,False,False,False,False,True,False,False,False,True,True,False,2017 Volkswagen Golf GTI Hatchback
789,Volkswagen,Golf R,2015,gasoline,292,4,AUTOMATED_MANUAL,AWD,4,Compact,Hatchback,30,23,873,39090,False,False,False,True,True,True,False,False,False,True,False,2015 Volkswagen Golf R Hatchback
790,Volkswagen,Golf R,2016,gasoline,292,4,AUTOMATED_MANUAL,AWD,4,Compact,Hatchback,30,23,873,36750,False,False,False,True,True,True,False,False,False,True,False,2016 Volkswagen Golf R Hatchback
791,Volkswagen,Golf R,2017,gasoline,292,4,AUTOMATED_MANUAL,AWD,4,Compact,Hatchback,30,23,873,36755,False,False,False,True,True,True,False,False,False,True,False,2017 Volkswagen Golf R Hatchback
792,Volkswagen,Golf SportWagen,2015,diesel,150,4,AUTOMATED_MANUAL,FWD,4,Compact,Wagon,42,31,873,31445,False,False,False,False,False,False,False,False,False,True,False,2015 Volkswagen Golf SportWagen Wagon
793,Volkswagen,Golf SportWagen,2015,gasoline,170,4,AUTOMATIC,FWD,4,Compact,Wagon,35,25,873,22495,True,False,False,False,False,False,False,False,False,True,False,2015 Volkswagen Golf SportWagen Wagon
794,Volkswagen,Golf SportWagen,2016,gasoline,170,4,AUTOMATIC,FWD,4,Compact,Wagon,35,25,873,24995,True,False,False,False,False,False,False,False,False,True,False,2016 Volkswagen Golf SportWagen Wagon
795,Volkswagen,Golf SportWagen,2017,gasoline,170,4,AUTOMATIC,FWD,4,Compact,Wagon,34,25,873,22680,True,False,False,False,False,False,False,False,False,True,False,2017 Volkswagen Golf SportWagen Wagon
796,Volkswagen,Golf,2015,diesel,150,4,AUTOMATED_MANUAL,FWD,4,Compact,Hatchback,43,31,873,26995,False,False,False,False,True,False,False,False,False,True,False,2015 Volkswagen Golf Hatchback
797,Volkswagen,Golf,2015,gasoline,170,4,MANUAL,FWD,2,Compact,Hatchback,37,25,873,19295,False,False,False,False,True,False,False,False,False,True,False,2015 Volkswagen Golf Hatchback
798,Volkswagen,Golf,2016,gasoline,170,4,AUTOMATIC,FWD,2,Compact,Hatchback,36,25,873,20675,False,False,False,False,True,False,False,False,False,True,False,2016 Volkswagen Golf Hatchback
799,Volkswagen,Golf,2017,gasoline,170,4,AUTOMATIC,FWD,4,Compact,Hatchback,35,25,873,20995,False,False,False,False,True,False,False,False,False,True,False,2017 Volkswagen Golf Hatchback
800,Dodge,Grand Caravan,2015,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Minivan,25,17,1851,30995,False,False,False,False,False,False,False,False,False,False,True,2015 Dodge Grand Caravan Minivan
801,Dodge,Grand Caravan,2016,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Minivan,25,17,1851,25095,False,False,False,False,False,False,False,False,False,False,True,2016 Dodge Grand Caravan Minivan
802,Dodge,Grand Caravan,2017,gasoline,283,6,AUTOMATIC,FWD,4,Midsize,Minivan,25,17,1851,29395,True,False,False,False,False,False,False,False,False,False,True,2017 Dodge Grand Caravan Minivan
803,Suzuki,Grand Vitara,2011,gasoline,166,4,AUTOMATIC,RWD,4,Compact,SUV,25,19,481,23449,False,True,False,False,False,False,False,False,False,False,True,2011 Suzuki Grand Vitara SUV
804,Suzuki,Grand Vitara,2012,gasoline,166,4,AUTOMATIC,4WD,4,Compact,SUV,23,19,481,23949,False,True,False,False,False,False,False,False,False,False,True,2012 Suzuki Grand Vitara SUV
805,Suzuki,Grand Vitara,2013,gasoline,166,4,AUTOMATIC,4WD,4,Compact,SUV,23,19,481,23799,False,True,False,False,False,False,False,False,False,False,True,2013 Suzuki Grand Vitara SUV
806,Maserati,GranTurismo Convertible,2014,gasoline,454,8,AUTOMATIC,RWD,2,Midsize,Convertible,20,13,238,143300,False,False,True,False,False,True,False,True,False,False,True,2014 Maserati GranTurismo Convertible Convertible
807,Maserati,GranTurismo Convertible,2015,gasoline,454,8,AUTOMATIC,RWD,2,Midsize,Convertible,20,13,238,161070,False,False,True,True,False,True,False,True,False,False,True,2015 Maserati GranTurismo Convertible Convertible
808,Maserati,GranTurismo Convertible,2016,gasoline,454,8,AUTOMATIC,RWD,2,Midsize,Convertible,20,13,238,161070,False,False,True,True,False,True,False,True,False,False,True,2016 Maserati GranTurismo Convertible Convertible
809,Maserati,GranTurismo,2014,gasoline,454,8,AUTOMATIC,RWD,2,Large,Coupe,21,13,238,143400,False,False,True,True,False,True,False,True,False,False,True,2014 Maserati GranTurismo Coupe
810,Maserati,GranTurismo,2015,gasoline,454,8,AUTOMATIC,RWD,2,Large,Coupe,21,13,238,132825,False,False,True,False,False,True,False,True,False,False,True,2015 Maserati GranTurismo Coupe
811,Maserati,GranTurismo,2016,gasoline,454,8,AUTOMATIC,RWD,2,Large,Coupe,21,13,238,150570,False,False,True,True,False,True,False,True,False,False,True,2016 Maserati GranTurismo Coupe
812,Lexus,GS 200t,2016,gasoline,241,4,AUTOMATIC,RWD,4,Midsize,Sedan,30,21,454,53285,False,False,False,False,False,False,False,True,False,False,True,2016 Lexus GS 200t Sedan
813,Lexus,GS 200t,2017,gasoline,241,4,AUTOMATIC,RWD,4,Midsize,Sedan,32,22,454,46310,False,False,False,False,False,False,False,True,False,True,False,2017 Lexus GS 200t Sedan
814,Lexus,GS 350,2015,gasoline,306,6,AUTOMATIC,RWD,4,Midsize,Sedan,29,19,454,55070,False,False,False,False,False,False,False,True,True,False,True,2015 Lexus GS 350 Sedan
815,Lexus,GS 350,2016,gasoline,311,6,AUTOMATIC,RWD,4,Midsize,Sedan,29,20,454,50000,False,False,False,False,False,True,False,True,False,False,True,2016 Lexus GS 350 Sedan
816,Lexus,GS 350,2017,gasoline,311,6,AUTOMATIC,RWD,4,Midsize,Sedan,28,20,454,50695,False,False,False,False,False,True,False,True,False,False,True,2017 Lexus GS 350 Sedan
817,Lexus,GS 450h,2014,gasoline,338,6,AUTOMATIC,RWD,4,Midsize,Sedan,34,29,454,60430,False,False,False,False,False,False,True,True,True,True,False,2014 Lexus GS 450h Sedan
818,Lexus,GS 450h,2015,gasoline,338,6,AUTOMATIC,RWD,4,Midsize,Sedan,34,29,454,61330,False,False,False,False,False,False,True,True,True,True,False,2015 Lexus GS 450h Sedan
819,Lexus,GS 450h,2016,gasoline,338,6,AUTOMATIC,RWD,4,Midsize,Sedan,34,29,454,63080,False,False,False,False,False,False,True,True,True,True,False,2016 Lexus GS 450h Sedan
820,Lexus,GS 460,2010,gasoline,342,8,AUTOMATIC,RWD,4,Midsize,Sedan,24,17,454,54070,False,False,False,False,False,True,False,True,False,False,True,2010 Lexus GS 460 Sedan
821,Lexus,GS 460,2011,gasoline,342,8,AUTOMATIC,RWD,4,Midsize,Sedan,24,17,454,55370,False,False,False,False,False,True,False,True,False,False,True,2011 Lexus GS 460 Sedan
822,Lexus,GS F,2016,gasoline,467,8,AUTOMATIC,RWD,4,Midsize,Sedan,24,16,454,84440,False,False,False,True,False,True,False,True,False,False,True,2016 Lexus GS F Sedan
823,Nissan,GT-R,2015,gasoline,545,6,AUTOMATED_MANUAL,AWD,2,Midsize,Coupe,23,16,2009,111510,False,False,False,False,False,True,False,False,False,False,True,2015 Nissan GT-R Coupe
824,Nissan,GT-R,2016,gasoline,545,6,AUTOMATED_MANUAL,AWD,2,Midsize,Coupe,22,16,2009,111510,False,False,False,False,False,True,False,False,False,False,True,2016 Nissan GT-R Coupe
825,Nissan,GT-R,2017,gasoline,565,6,AUTOMATED_MANUAL,AWD,2,Midsize,Coupe,22,16,2009,109990,False,False,False,False,False,True,False,False,False,False,True,2017 Nissan GT-R Coupe
826,Volkswagen,GTI,2012,gasoline,200,4,MANUAL,FWD,2,Compact,Hatchback,31,21,873,26275,False,False,False,False,True,False,False,False,True,False,True,2012 Volkswagen GTI Hatchback
827,Volkswagen,GTI,2013,gasoline,200,4,AUTOMATED_MANUAL,FWD,4,Compact,Hatchback,33,24,873,29895,False,False,False,False,True,False,False,False,True,True,False,2013 Volkswagen GTI Hatchback
828,Volkswagen,GTI,2014,gasoline,200,4,AUTOMATED_MANUAL,FWD,4,Compact,Hatchback,33,24,873,26195,False,False,False,False,True,False,False,False,True,True,False,2014 Volkswagen GTI Hatchback
829,Lexus,GX 460,2015,gasoline,301,8,AUTOMATIC,4WD,4,Midsize,SUV,20,15,454,49485,False,False,False,False,False,False,False,True,False,False,True,2015 Lexus GX 460 SUV
830,Lexus,GX 460,2016,gasoline,301,8,AUTOMATIC,4WD,4,Midsize,SUV,20,15,454,50780,False,False,False,False,False,False,False,True,False,False,True,2016 Lexus GX 460 SUV
831,Lexus,GX 460,2017,gasoline,301,8,AUTOMATIC,4WD,4,Midsize,SUV,18,15,454,51280,False,False,False,False,False,False,False,True,False,False,True,2017 Lexus GX 460 SUV
832,HUMMER,H3,2010,flex-fuel,300,8,AUTOMATIC,4WD,4,Midsize,SUV,16,13,130,41705,False,False,False,False,False,False,False,True,False,False,True,2010 HUMMER H3 SUV
833,HUMMER,H3,2010,gasoline,239,5,MANUAL,4WD,4,Midsize,SUV,18,14,130,33390,False,False,False,False,False,False,False,True,False,False,True,2010 HUMMER H3 SUV
834,HUMMER,H3T,2010,flex-fuel,300,8,AUTOMATIC,4WD,4,Compact,Pickup,16,13,130,39205,False,True,False,False,False,False,False,True,False,False,True,2010 HUMMER H3T Pickup
835,HUMMER,H3T,2010,gasoline,239,5,MANUAL,4WD,4,Compact,Pickup,18,14,130,30915,False,True,False,False,False,False,False,True,False,False,True,2010 HUMMER H3T Pickup
836,Chevrolet,HHR,2010,flex-fuel,155,4,MANUAL,FWD,4,Compact,Wagon,32,22,1385,20030,False,False,False,False,False,False,False,False,False,True,False,2010 Chevrolet HHR Wagon
837,Chevrolet,HHR,2010,gasoline,260,4,MANUAL,FWD,4,Compact,Wagon,29,21,1385,26255,False,False,False,True,False,False,False,False,True,False,True,2010 Chevrolet HHR Wagon
838,Chevrolet,HHR,2011,flex-fuel,155,4,MANUAL,FWD,4,Compact,Wagon,32,22,1385,18720,False,False,False,False,False,False,False,False,False,True,False,2011 Chevrolet HHR Wagon
839,Toyota,Highlander Hybrid,2014,gasoline,280,6,AUTOMATIC,AWD,4,Midsize,SUV,28,27,2031,47300,False,True,False,False,False,False,True,False,False,True,False,2014 Toyota Highlander Hybrid SUV
840,Toyota,Highlander Hybrid,2015,gasoline,280,6,AUTOMATIC,AWD,4,Midsize,SUV,28,27,2031,47850,False,True,False,False,False,False,True,False,False,True,False,2015 Toyota Highlander Hybrid SUV
841,Toyota,Highlander Hybrid,2016,gasoline,280,6,AUTOMATIC,AWD,4,Midsize,SUV,28,27,2031,50485,False,True,False,False,False,False,True,False,False,True,False,2016 Toyota Highlander Hybrid SUV
842,Toyota,Highlander,2015,gasoline,270,6,AUTOMATIC,AWD,4,Midsize,SUV,24,18,2031,34750,False,True,False,False,False,False,False,False,False,False,True,2015 Toyota Highlander SUV
843,Toyota,Highlander,2016,gasoline,270,6,AUTOMATIC,FWD,4,Midsize,SUV,25,19,2031,34395,False,True,False,False,False,False,False,False,False,False,True,2016 Toyota Highlander SUV
844,Honda,HR-V,2016,gasoline,141,4,AUTOMATIC,FWD,4,Compact,SUV,35,28,2202,22065,False,True,False,False,False,False,False,False,False,True,False,2016 Honda HR-V SUV
845,Honda,HR-V,2017,gasoline,141,4,AUTOMATIC,FWD,4,Compact,SUV,34,28,2202,22215,False,True,False,False,False,False,False,False,False,True,False,2017 Honda HR-V SUV
846,Lexus,HS 250h,2010,gasoline,187,4,AUTOMATIC,FWD,4,Midsize,Sedan,34,35,454,34650,False,False,False,False,False,False,True,True,False,True,False,2010 Lexus HS 250h Sedan
847,Lexus,HS 250h,2011,gasoline,187,4,AUTOMATIC,FWD,4,Midsize,Sedan,34,35,454,39100,False,False,False,False,False,False,True,True,False,True,False,2011 Lexus HS 250h Sedan
848,Lexus,HS 250h,2012,gasoline,187,4,AUTOMATIC,FWD,4,Midsize,Sedan,34,35,454,39800,False,False,False,False,False,False,True,True,False,True,False,2012 Lexus HS 250h Sedan
849,Lamborghini,Huracan,2015,gasoline,610,10,AUTOMATED_MANUAL,AWD,2,Compact,Coupe,20,14,1158,237250,False,False,True,False,False,True,False,False,False,False,True,2015 Lamborghini Huracan Coupe
850,Lamborghini,Huracan,2016,gasoline,610,10,AUTOMATED_MANUAL,AWD,2,Compact,Coupe,21,14,1158,238500,False,False,True,False,False,True,False,False,False,False,True,2016 Lamborghini Huracan Coupe
851,Lamborghini,Huracan,2016,gasoline,610,10,AUTOMATED_MANUAL,AWD,2,Compact,Convertible,20,14,1158,262350,False,False,True,False,False,True,False,False,False,False,True,2016 Lamborghini Huracan Convertible
852,Mitsubishi,i-MiEV,2014,electric,63,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,99,126,436,22995,False,False,False,False,True,False,False,False,False,True,False,2014 Mitsubishi i-MiEV Hatchback
853,Mitsubishi,i-MiEV,2016,electric,66,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,99,126,436,22995,False,False,False,False,True,False,False,False,False,True,False,2016 Mitsubishi i-MiEV Hatchback
854,Mitsubishi,i-MiEV,2017,electric,66,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,102,121,436,22995,False,False,False,False,True,False,False,False,False,True,False,2017 Mitsubishi i-MiEV Hatchback
855,BMW,i3,2015,electric,170,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,111,137,3916,42400,False,False,False,False,True,False,False,True,False,True,False,2015 BMW i3 Hatchback
856,BMW,i3,2016,electric,170,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,111,137,3916,42400,False,False,False,False,True,False,False,True,False,True,False,2016 BMW i3 Hatchback
857,BMW,i3,2017,electric,170,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,111,137,3916,42400,False,False,False,False,True,False,False,True,False,True,False,2017 BMW i3 Hatchback
858,Acura,ILX Hybrid,2014,gasoline,111,4,AUTOMATIC,FWD,4,Compact,Sedan,38,39,204,28900,False,False,False,False,False,False,True,True,False,True,False,2014 Acura ILX Hybrid Sedan
859,Acura,ILX,2015,gasoline,201,4,MANUAL,FWD,4,Compact,Sedan,31,22,204,29350,False,False,False,False,False,False,False,True,True,True,False,2015 Acura ILX Sedan
860,Acura,ILX,2015,gasoline,150,4,AUTOMATIC,FWD,4,Compact,Sedan,35,24,204,31750,False,False,False,False,False,False,False,True,False,True,False,2015 Acura ILX Sedan
861,Acura,ILX,2016,gasoline,201,4,AUTOMATED_MANUAL,FWD,4,Compact,Sedan,36,25,204,34890,False,False,False,False,False,False,False,True,False,True,False,2016 Acura ILX Sedan
862,Acura,ILX,2017,gasoline,201,4,AUTOMATED_MANUAL,FWD,4,Compact,Sedan,35,25,204,32990,False,False,False,False,False,False,False,True,False,True,False,2017 Acura ILX Sedan
863,Chevrolet,Impala Limited,2014,flex-fuel,300,6,AUTOMATIC,FWD,4,Large,Sedan,30,18,1385,26840,False,False,False,False,False,False,False,False,False,False,True,2014 Chevrolet Impala Limited Sedan
864,Chevrolet,Impala Limited,2015,flex-fuel,300,6,AUTOMATIC,FWD,4,Large,Sedan,30,18,1385,26840,False,False,False,False,False,False,False,False,False,False,True,2015 Chevrolet Impala Limited Sedan
865,Chevrolet,Impala Limited,2016,flex-fuel,300,6,AUTOMATIC,FWD,4,Large,Sedan,30,18,1385,26840,False,False,False,False,False,False,False,False,False,False,True,2016 Chevrolet Impala Limited Sedan
866,Chevrolet,Impala,2015,gasoline,195,4,AUTOMATIC,FWD,4,Large,Sedan,31,21,1385,34465,True,False,False,False,False,False,False,False,False,False,True,2015 Chevrolet Impala Sedan
867,Chevrolet,Impala,2015,flex-fuel,305,6,AUTOMATIC,FWD,4,Large,Sedan,29,19,1385,35440,False,False,False,False,False,False,False,False,True,False,True,2015 Chevrolet Impala Sedan
868,Chevrolet,Impala,2016,flex-fuel,305,6,AUTOMATIC,FWD,4,Large,Sedan,29,19,1385,35540,False,False,False,False,False,False,False,False,True,False,True,2016 Chevrolet Impala Sedan
869,Chevrolet,Impala,2016,gasoline,195,4,AUTOMATIC,FWD,4,Large,Sedan,31,22,1385,27095,True,False,False,False,False,False,False,False,False,True,False,2016 Chevrolet Impala Sedan
870,Chevrolet,Impala,2017,flex-fuel,305,6,AUTOMATIC,FWD,4,Large,Sedan,28,19,1385,35645,False,False,False,False,False,False,False,False,True,False,True,2017 Chevrolet Impala Sedan
871,Subaru,Impreza WRX,2013,gasoline,265,4,MANUAL,AWD,4,Compact,Hatchback,25,19,640,28295,False,False,False,False,True,False,False,False,True,False,True,2013 Subaru Impreza WRX Hatchback
872,Subaru,Impreza WRX,2013,gasoline,265,4,MANUAL,AWD,4,Compact,Sedan,25,19,640,29295,False,False,False,False,False,False,False,False,True,False,True,2013 Subaru Impreza WRX Sedan
873,Subaru,Impreza WRX,2014,gasoline,265,4,MANUAL,AWD,4,Compact,Hatchback,25,19,640,28495,False,False,False,False,True,False,False,False,True,False,True,2014 Subaru Impreza WRX Hatchback
874,Subaru,Impreza WRX,2014,gasoline,305,4,MANUAL,AWD,4,Compact,Sedan,23,17,640,34495,False,False,False,True,False,True,False,False,False,False,True,2014 Subaru Impreza WRX Sedan
875,Subaru,Impreza,2015,gasoline,148,4,AUTOMATIC,AWD,4,Compact,Hatchback,37,28,640,21495,False,False,False,False,True,False,False,False,False,True,False,2015 Subaru Impreza Hatchback
876,Subaru,Impreza,2015,gasoline,148,4,AUTOMATIC,AWD,4,Compact,Sedan,37,28,640,20995,True,False,False,False,False,False,False,False,False,True,False,2015 Subaru Impreza Sedan
